epoch,average,_0,_1,_2,_3,_4,_5,_12,_13,_14,_15,_23,_24,_25,_34,_35,_45,_123,_124,_125,_134,_135,_145,_234,_235,_245,_345,_1234,_1235,_1245,_1345,_2345
81,477.44,478.6805,477.5225,478.0476,478.747,482.0867,477.1869,476.5487,477.4668,479.249,476.6094,477.6431,479.6006,475.8468,478.2672,476.7381,477.5041,475.5419,475.7017,474.5085,476.1082,475.9868,476.602,475.3608,482.1354,477.5404,477.5326,477.6278,477.3177,477.2432,477.15,476.5375
82,483.3321,484.6474,483.5378,483.8613,484.5275,488.0807,483.1125,482.5298,483.2655,485.0375,482.4033,483.5506,485.6342,481.9295,484.2783,482.5619,483.336,481.3479,481.6528,480.267,481.9664,481.969,482.4582,481.1715,487.9413,483.3217,483.416,483.4784,483.1701,483.2407,483.1188,482.4816
83,489.2353,490.3959,489.3647,489.8554,490.4781,493.9835,489.0038,488.4219,489.2637,491.0615,488.2779,489.3862,491.4614,487.7709,490.0891,488.5514,489.3846,487.2303,487.4203,486.2284,487.8303,487.7778,488.3898,487.0835,493.9196,489.3038,489.3999,489.4221,489.0551,489.1215,489.0228,488.34
84,495.1263,496.4352,495.2967,495.6438,496.3808,499.8927,494.9984,494.2992,495.0665,496.901,494.2152,495.3981,497.5052,493.7523,495.9482,494.5804,495.2157,493.2209,493.3478,492.001,493.7717,493.721,494.1844,492.9446,499.7071,495.1179,495.1967,495.2115,494.8192,495.0172,494.8929,494.2333
85,501.0365,502.22,501.2355,501.6189,502.2485,505.8928,500.8554,500.3121,501.0172,502.853,499.9836,501.1746,503.3307,499.6121,501.8461,500.6271,501.1816,499.0431,499.1985,498.0096,499.562,499.5325,500.1262,498.7694,505.5993,501.1175,501.2597,501.2042,500.7838,500.9438,500.7984,500.1728
86,506.9114,508.1934,507.0566,507.4366,508.2587,511.7325,506.8716,506.1511,506.9428,508.7639,505.9583,507.1653,509.3705,505.511,507.6214,506.4515,507.0584,505.0617,505.0163,503.7773,505.5188,505.3845,505.9133,504.7418,511.4613,506.9451,507.0441,507.0032,506.5663,506.7023,506.6107,505.9645
87,512.8209,513.9615,513.0555,513.3292,514.06,517.7888,512.7125,512.2039,512.767,514.599,511.7303,512.9612,515.2162,511.4867,513.6038,512.4711,512.9709,510.8737,510.9329,509.6599,511.3021,511.3125,511.8655,510.5129,517.3222,512.84,513.0804,513.0049,512.562,512.6652,512.5856,512.0106
88,518.7104,519.855,518.8409,519.2522,520.103,523.6882,518.7423,518.0188,518.8069,520.5865,517.6951,518.9418,521.1746,517.2911,519.4021,518.3045,518.9463,516.9063,516.6894,515.5855,517.2574,517.0806,517.6526,516.4684,523.3391,518.7502,518.8413,518.8273,518.3944,518.4272,518.3696,517.7838
89,524.6085,525.7819,524.9182,525.0332,525.9208,529.7365,524.5727,524.0923,524.6255,526.3521,523.5091,524.8063,527.1183,523.258,525.4071,524.1775,524.772,522.7041,522.6914,521.3562,523.0592,523.0245,523.5545,522.2259,529.151,524.5474,524.7311,524.7748,524.3725,524.432,524.3661,523.7916
90,530.498,531.5843,530.6952,531.0115,531.9142,535.6162,530.5076,529.9377,530.6333,532.3784,529.4473,530.6368,532.986,529.051,531.1839,530.115,530.8492,528.5709,528.4669,527.3695,528.9053,528.7649,529.4538,528.1646,535.1416,530.5532,530.6286,530.6787,530.2351,530.2193,530.1762,529.5603
91,536.3789,537.6079,536.6346,536.7909,537.7118,541.5851,536.4382,535.8742,536.4473,538.1619,535.3147,536.5805,538.9966,535.0617,537.1126,535.916,536.6682,534.4424,534.4664,533.1394,534.8036,534.7198,535.2684,534.0177,540.9256,536.3815,536.4049,536.5231,536.09,536.127,536.0813,535.4516
92,542.281,543.426,542.5303,542.7948,543.614,547.5168,542.2621,541.8025,542.3972,544.0925,541.1889,542.3861,544.8236,540.8817,542.9827,541.9068,542.7089,540.2286,540.227,539.1729,540.5538,540.494,541.313,539.8513,546.9065,542.3584,542.4017,542.5152,542.0459,542.0461,541.9572,541.3249
93,548.1526,549.4126,548.3838,548.6165,549.5645,553.3743,548.3149,547.6683,548.2315,549.9237,547.1237,548.3943,550.8728,546.7975,548.7957,547.6791,548.5333,546.2067,546.0799,544.9883,546.5042,546.451,547.09,545.7565,552.7401,548.1105,548.1656,548.311,547.838,547.858,547.815,547.1283
94,554.0607,555.192,554.3336,554.5265,555.3707,559.3714,554.1472,553.7334,554.0918,555.7597,552.9458,554.1948,556.7232,552.6774,554.785,553.6621,554.5025,551.9635,551.9607,550.9845,552.2684,552.366,553.0522,551.5566,558.61,554.0546,554.1524,554.3255,553.8141,553.8415,553.8272,553.0884
95,559.9457,561.1585,560.1196,560.388,561.4057,565.2142,560.1418,559.5533,560.05,561.7044,558.9725,560.2847,562.7876,558.5019,560.6227,559.4691,560.4258,557.926,557.7295,556.8412,558.2094,558.2048,558.8367,557.5414,564.5299,559.916,559.9181,560.1218,559.612,559.629,559.6214,558.8786
96,565.8514,567.0205,566.0763,566.2498,567.2275,571.2497,566.0159,565.6314,565.8614,567.5199,564.7776,566.1075,568.6274,564.5041,566.6254,565.406,566.292,563.6972,563.7049,562.7163,563.9576,564.2627,564.7412,563.3244,570.3316,565.7792,565.8986,566.1023,565.5978,565.6158,565.6206,564.852
97,571.7542,572.861,571.873,572.1984,573.2573,577.0774,572.002,571.4624,571.9003,573.5263,570.7731,572.0385,574.5206,570.3474,572.4032,571.2399,572.3341,569.5875,569.4746,568.6301,569.8356,570.1214,570.5918,569.2837,576.3102,571.6994,571.7807,571.9385,571.3618,571.4243,571.4046,571.1201
98,577.652,578.8009,577.8559,578.0011,579.0664,583.1256,577.9168,577.4588,577.6734,579.3153,576.5395,578.0846,580.4423,576.3824,578.4079,577.0637,578.1571,575.4219,575.4842,574.3953,575.6578,576.118,576.4225,575.0609,582.1132,577.4994,577.6251,577.8185,577.277,577.4344,577.426,577.1667
99,583.5343,584.5699,583.6558,583.9958,585.0396,588.9679,583.7872,583.3148,583.6961,585.2893,582.4515,583.9342,586.2868,582.2041,584.179,582.989,584.2308,581.2076,581.2535,580.4146,581.4472,581.9386,582.405,580.9254,588.0787,583.4976,583.5446,583.717,583.1882,583.2297,583.2008,582.9222
100,589.4979,590.6802,589.5509,589.7719,592.3382,594.9154,589.791,589.2658,589.4554,591.0731,588.364,589.9772,592.3191,588.1891,590.0719,588.7584,590.0525,587.1783,587.171,586.1829,587.409,587.9011,588.1881,586.8383,593.8559,590.1375,589.3421,589.5297,589.0845,589.119,589.0828,588.8396
