epoch,average,_0,_1,_2,_3,_4,_5,_12,_13,_14,_15,_23,_24,_25,_34,_35,_45,_123,_124,_125,_134,_135,_145,_234,_235,_245,_345,_1234,_1235,_1245,_1345,_2345
51,310.2666,312.5291,309.3829,309.0049,309.3257,309.41,309.9769,309.9198,310.793,309.9067,309.0691,310.1749,308.7798,309.5349,310.012,311.2393,311.793,308.5324,308.901,309.3633,313.302,310.6063,310.4499,310.2156,309.9669,309.9806,311.4392,312.6887,310.7755,310.9497,310.743,309.4972
52,316.3392,318.7267,315.5206,315.1585,315.3793,315.3379,315.9981,315.9108,317.0027,315.8542,315.2449,316.1907,314.9194,315.6774,316.0648,317.2151,317.7593,314.6141,314.8434,315.3042,319.5631,316.7018,316.4527,316.1702,315.9277,315.946,317.6256,318.9236,316.9577,317.148,316.8779,315.4989
53,322.4244,324.7223,321.5599,321.4272,321.3209,321.5571,321.9346,322.0743,322.9936,321.8751,321.2507,322.1545,320.8734,321.7211,322.3225,323.3059,323.9773,320.5468,321.018,321.4757,325.5788,322.7978,322.6366,322.4404,322.1031,322.0477,323.6136,324.9096,323.0028,323.1714,323.0017,321.7434
54,328.4744,330.7335,327.5174,327.4024,327.5477,327.4985,328.1384,328.0465,329.0296,328.0291,327.2433,328.3442,326.9797,327.6849,328.3074,329.6796,329.9437,326.7381,327.0111,327.3944,331.5912,328.7537,328.5959,328.4215,328.1054,328.1043,329.8823,331.0788,329.0412,329.1854,328.9648,327.7138
55,334.5656,336.8992,333.7154,333.4007,333.4816,333.5317,334.0529,334.0455,335.1656,333.9822,333.3995,334.3111,333.0094,333.8605,334.6669,335.7888,335.9719,332.6907,333.0025,333.486,337.794,335.0253,334.7579,334.5191,334.1063,334.0274,335.919,337.1814,335.2756,335.3982,335.2211,333.8463
56,340.6358,342.8478,339.6488,339.5315,339.5323,339.6199,340.1095,340.2037,341.1265,340.1205,339.3579,340.3836,338.9638,339.7915,341.1585,341.9511,342.0723,338.7051,339.146,339.5434,343.7794,340.997,340.8308,340.8048,340.3164,340.2624,341.9774,343.1904,341.2522,341.3556,341.1947,339.9335
57,346.6913,348.9766,345.7853,345.4544,345.6585,345.534,346.1936,346.1393,347.2544,346.1313,345.4694,346.4587,345.1808,345.8585,347.1211,348.0266,347.9992,344.842,345.0938,345.4531,349.9427,347.0406,346.7953,346.78,346.2557,346.2111,348.198,349.4942,347.4123,347.4789,347.2707,345.9191
58,352.7764,354.9734,351.8537,351.5842,351.6283,351.7055,352.0945,352.2619,353.4219,352.0872,351.4894,352.3896,351.1062,351.9185,353.2553,354.1391,354.1694,350.7907,351.1985,351.6471,356.0042,353.1857,353.031,352.9908,352.4068,352.2549,354.1907,355.5484,353.5165,353.5982,353.4346,352.1926
59,358.8341,360.9342,357.8022,357.5752,357.8323,357.6789,358.2664,358.3146,359.5577,358.289,357.5218,358.5723,357.1792,357.8626,359.3704,360.4475,360.1532,356.9943,357.243,357.5483,361.9812,359.1592,358.9937,359.0173,358.474,358.3788,360.4054,361.7228,359.4917,359.5537,359.3961,358.1409
60,364.9249,367.1221,364.0742,363.5428,363.8106,363.7096,364.2292,364.2955,365.7243,364.2362,363.9743,364.5156,363.2435,364.0883,365.3524,366.4385,366.1688,362.9756,363.1815,363.5873,368.2335,365.3482,365.1033,365.0478,364.4425,364.3132,366.5097,367.9112,365.8006,365.837,365.6144,364.2387
61,371.0051,373.0695,370.3456,369.7042,369.8093,369.8623,370.2263,370.4877,371.687,370.339,370.0968,370.5381,369.1642,370.1352,371.598,372.5686,372.2919,368.9454,369.4045,369.6874,374.2001,371.36,371.2348,371.2472,370.6689,370.4839,372.5479,373.8763,371.7679,371.8123,371.636,370.3621
62,377.0666,379.1779,376.3091,375.6327,376.2448,375.7802,376.389,376.4376,377.7678,376.4047,376.0723,376.6258,375.3344,376.3791,377.5685,378.786,378.2175,375.12,375.3303,375.6192,380.3176,377.39,377.1902,377.2004,376.6101,376.4954,378.8129,380.1045,377.8612,377.9123,377.6629,376.3087
63,383.1618,385.2587,382.5106,381.7125,382.3125,381.9209,382.3346,382.5052,383.8397,382.3587,382.2973,382.5662,381.2968,382.5159,383.6843,384.812,384.4756,381.0242,381.3859,381.7643,386.4504,383.576,383.4247,383.3523,382.6973,382.4957,384.8341,386.1254,383.9901,384.0482,383.8956,382.5503
64,389.2289,391.1948,388.4464,387.7929,388.4052,387.9555,388.4776,388.6071,389.8219,388.5483,388.2126,388.7544,387.3031,388.4527,389.8313,391.1256,390.9805,387.1268,387.4663,387.7772,392.4205,389.5448,389.3942,389.4106,388.813,388.6618,391.0008,392.1625,389.953,390.0177,389.9128,388.523
65,395.3019,397.4002,394.5785,393.7303,394.4669,393.8929,394.4989,394.522,396.0269,394.4904,394.2747,394.7336,393.4157,394.6108,395.8186,397.2132,396.9286,393.1734,393.3917,393.7705,398.6908,395.7231,395.5145,395.3847,394.7817,394.5997,397.1672,398.3887,396.2034,396.2847,396.1104,394.5731
66,401.3759,403.4022,400.6277,399.9279,400.3889,400.0954,400.4611,400.698,401.9749,400.5384,400.4378,400.7211,399.3435,400.5664,402.0818,403.2807,402.9982,399.1001,399.566,399.912,404.6781,401.8011,401.7355,401.635,401.007,400.7549,403.149,404.3509,402.2083,402.2695,402.1949,400.7472
67,407.4233,409.4633,406.5653,405.8558,406.5833,406.0277,406.642,406.703,408.0154,406.6123,406.3997,406.8569,405.5078,406.5629,408.0771,409.5016,409.0768,405.28,405.5392,405.8254,410.7574,407.7608,407.7328,407.5821,406.9411,406.7982,409.4283,410.5374,408.2682,408.3212,408.1819,406.7159
68,413.5071,415.5567,412.7697,411.9105,412.4948,412.1081,412.6201,412.7249,414.0939,412.5824,412.567,412.7857,411.5268,412.7075,414.1476,415.5055,415.0081,411.1954,411.7583,411.924,416.9273,413.9799,413.9522,413.7177,412.9986,412.8008,415.4013,416.6263,414.4342,414.5294,414.4449,412.9208
