epoch,average,_0,_1,_2,_3,_4,_5,_12,_13,_14,_15,_23,_24,_25,_34,_35,_45,_123,_124,_125,_134,_135,_145,_234,_235,_245,_345,_1234,_1235,_1245,_1345,_2345
14,94.3219,96.7108,96.4177,96.8155,97.2479,96.8585,96.8593,96.8994,99.5446,93.3867,93.5145,93.3025,93.4894,93.5415,91.1489,93.1692,93.2542,93.1229,93.0296,93.9559,93.0762,93.2948,93.4397,93.1552,93.1627,93.3995,90.4847,93.059,93.1203,96.2272,94.5665,94.7246
15,101.0563,103.4803,103.1975,103.6191,104.256,103.8887,104.1224,103.7665,106.4049,100.0037,100.0605,100.11,100.0615,100.3267,97.645,99.9315,99.784,99.8424,99.66,100.5356,99.6298,100.1177,99.9851,99.8422,99.7806,100.1217,96.8922,99.7862,99.6642,102.8412,101.8362,101.5508
16,107.7757,110.4518,110.1819,110.5968,111.1406,110.755,110.9756,110.7889,112.943,106.6245,106.8884,106.6561,106.8574,106.9438,104.4348,106.4478,106.5258,106.4461,106.2572,107.3805,106.3874,106.6727,106.6898,106.4667,106.4123,106.7497,103.5898,106.3304,106.4238,109.2578,108.5493,108.221
17,114.488,117.2845,117.0009,117.5183,118.2804,117.7541,117.9102,117.59,119.6751,113.3794,113.4325,113.357,113.476,113.6113,110.997,113.1905,113.1378,113.0834,112.9729,113.9755,112.9617,113.4192,113.2758,113.0756,113.1002,113.3671,110.054,113.0719,112.9544,115.9826,115.2514,114.9861
18,121.2066,124.1817,123.933,124.3645,125.125,124.6224,124.8052,124.6021,126.3724,119.9277,120.1498,120.0276,120.1289,120.3143,117.764,119.8217,119.7696,119.8325,119.5151,120.6822,119.6291,120.0658,119.9013,119.8217,119.664,120.124,116.7465,119.6575,119.6358,122.4319,122.0299,121.7571
19,127.9226,131.1255,130.8355,131.3646,132.1507,131.6117,131.6361,131.4449,133.0047,126.7352,126.7887,126.6185,126.8467,126.8547,124.39,126.4212,126.5315,126.3746,126.2912,127.4491,126.3213,126.6629,126.6422,126.3579,126.4462,126.6749,123.3433,126.322,126.2715,129.0348,128.6588,128.3882
20,134.6468,137.9453,137.6683,138.1475,138.9868,138.6346,138.6046,138.4482,139.8056,133.2813,133.4238,133.4017,133.391,133.6681,131.0446,133.1194,133.0879,133.1773,132.8258,134.0105,132.8704,133.4416,133.1856,133.1221,132.9912,133.4666,129.9715,132.9937,132.863,135.6165,135.5924,135.265
21,141.3652,144.9586,144.6685,145.1962,145.9314,145.4553,145.3862,145.2854,146.3513,140.0092,140.1742,139.9465,140.1897,140.2089,137.7718,139.666,139.9116,139.7136,139.4884,140.8534,139.6483,139.9995,139.9964,139.6879,139.7026,140.0277,136.6969,139.5252,139.678,142.1489,142.1778,141.8663
22,148.0953,151.7292,151.4498,151.9962,152.8579,152.529,152.437,152.1842,153.213,146.6651,146.7064,146.7047,146.7486,146.981,144.3171,146.4711,146.4582,146.403,146.1508,147.4117,146.225,146.8117,146.5434,146.3929,146.3201,146.7371,143.2577,146.2996,146.2198,148.8476,149.0473,148.8375
23,154.8279,158.7525,158.4566,158.9835,159.7179,159.3215,159.2292,159.0649,159.7646,153.3332,153.5345,153.2804,153.4999,153.5904,151.1064,153.0211,153.2145,153.0297,152.7177,154.1984,152.9548,153.3804,153.2644,153.0377,152.926,153.3941,150.0893,152.8531,152.9568,155.3647,155.735,155.8917
24,161.5425,165.5185,165.2285,165.8767,166.7488,166.4088,166.1898,165.8716,166.509,160.1306,160.0713,159.9442,160.1167,160.2244,157.6147,159.7171,159.8721,159.6496,159.4869,160.8544,159.5501,160.0883,159.8951,159.6206,159.6399,159.9732,156.6417,159.5614,159.546,162.1617,162.4792,162.6251
25,168.263,172.4644,172.2102,172.8269,173.5651,173.2018,173.0382,172.853,173.1991,166.6696,166.768,166.623,166.7782,166.9582,164.322,166.3188,166.4914,166.3994,166.0261,167.5047,166.1722,166.79,166.5154,166.3518,166.1829,166.7334,163.34,166.1684,166.1991,168.722,169.2661,169.4948
26,174.9821,179.3055,179.0508,179.8301,180.6154,180.1834,179.9291,179.6072,179.8285,173.508,173.4212,173.1982,173.5231,173.5098,170.9077,172.9255,173.2464,172.9498,172.8251,174.2894,172.8778,173.3733,173.2952,172.8759,172.9944,173.3176,169.9486,172.8012,172.8557,175.406,175.8733,176.1712
27,181.706,186.1755,185.9303,186.7206,187.4418,187.0874,186.8622,186.6047,186.658,180.102,180.0028,179.9798,180.0688,180.3047,177.5178,179.6588,179.7901,179.7977,179.3801,180.8297,179.4223,180.1373,179.8479,179.6266,179.536,180.0486,176.5156,179.5163,179.4199,182.088,182.7214,183.0922
28,188.4292,193.1111,192.8864,193.8914,194.4804,193.9589,193.6806,193.3738,193.2035,186.7948,186.7605,186.5214,186.9069,186.8461,184.2134,186.1869,186.5664,186.3795,186.0356,187.6611,186.2086,186.6817,186.67,186.1432,186.2182,186.6315,183.2944,186.0506,186.2332,188.643,189.336,189.7353
29,195.15,199.8877,199.7043,200.741,201.3301,200.9853,200.6712,200.3285,200.0149,193.4624,193.3016,193.2752,193.4476,193.5933,190.7342,192.9514,193.115,193.0358,192.7147,194.2032,192.7547,193.4782,193.2317,192.8216,192.8963,193.2744,189.7918,192.9007,192.7813,195.4481,196.1762,196.5982
30,201.8664,206.8992,206.6553,207.7572,208.2953,207.7853,207.449,207.2003,206.6182,200.0575,200.0788,199.8687,200.2256,200.2216,197.5098,199.4989,199.7917,199.7067,199.2957,200.9273,199.4646,200.0625,199.9185,199.4852,199.4968,199.9288,196.6024,199.4406,199.5047,201.992,202.797,203.323
31,208.5822,213.6618,213.4141,214.5752,215.3329,214.8365,214.4482,214.0927,213.3054,206.8567,206.649,206.5882,206.8828,206.8336,204.0497,206.1984,206.4571,206.2726,206.0577,207.6402,206.0724,206.7483,206.5586,206.0199,206.2719,206.4623,203.1144,206.1949,206.0983,208.7486,209.506,210.0999
32,215.3032,220.6661,220.4213,221.4854,222.1935,221.629,221.2068,221.026,220.0311,213.3999,213.3205,213.3376,213.4974,213.576,210.7622,212.8594,213.0613,213.046,212.5704,214.2703,212.6762,213.4512,213.1579,212.755,212.8183,213.2465,209.7855,212.8439,212.7737,215.3472,216.304,216.8782
33,222.0151,227.4681,227.1962,228.3892,229.2561,228.647,228.1424,227.8185,226.6169,220.1487,219.9779,219.8945,220.2865,220.1205,217.4078,219.4669,219.8161,219.5653,219.2932,221.0686,219.4126,220.044,219.9176,219.264,219.6042,219.7947,216.4307,219.4708,219.4525,222.0491,222.9543,223.4938
34,228.7422,234.3985,234.1302,235.2285,236.0392,235.4935,235.0378,234.8538,233.468,226.7335,226.6021,226.6947,226.8463,226.941,224.0253,226.1809,226.3423,226.2827,225.8819,227.6159,225.9535,226.8159,226.4661,226.0221,226.1331,226.5501,223.0207,226.1744,226.0021,228.8485,229.8123,230.4121
35,235.4626,241.2706,240.9997,242.165,243.0654,242.4146,241.8859,241.624,240.0358,233.392,233.4087,233.2364,233.6836,233.4879,230.7486,232.7282,233.1143,232.8903,232.4998,234.4696,232.7439,233.3657,233.2328,232.6339,232.845,233.1675,229.7863,232.7228,232.8057,235.4865,236.3995,237.0302
36,242.1794,248.1014,247.9023,248.9244,249.8882,249.3793,248.8282,248.6448,246.8082,240.0824,239.9258,239.9435,240.2278,240.1496,237.307,239.4999,239.6775,239.508,239.1773,241.0206,239.291,240.1224,239.7977,239.2741,239.5227,239.8144,236.3317,239.5051,239.35,242.4191,243.2362,243.9007
37,248.9039,255.0469,254.8239,255.9835,256.8082,256.2253,255.5994,255.6766,253.471,246.6447,246.6687,246.5659,246.9871,246.7594,244.1841,246.0645,246.3528,246.1948,245.7224,247.6981,245.9858,246.7169,246.4632,245.9734,246.1249,246.5196,243.1041,246.0375,246.1122,249.0315,249.8751,250.6006
38,255.6283,261.8438,261.6371,262.7584,263.7444,263.2499,262.6716,262.636,260.1422,253.564,253.2833,253.181,253.6624,253.3332,250.7492,252.7258,253.0151,252.704,252.491,254.3787,252.6487,253.3923,253.1465,252.4963,252.9223,253.0868,249.6876,252.685,252.7406,255.9204,256.6371,257.3413
39,262.3463,268.861,268.6425,269.7229,270.6239,270.0352,269.4779,269.5033,266.887,260.1112,259.9444,259.926,260.2526,260.0901,257.4089,259.3612,259.5748,259.4917,259.0091,260.946,259.2419,260.072,259.7203,259.2888,259.4693,259.8973,256.3488,259.3065,259.3852,262.6048,263.3905,264.1393
40,269.0623,275.6284,275.4151,276.5778,277.6144,277.0899,276.4747,276.3692,273.4349,266.8425,266.6477,266.4772,267.0562,266.6531,264.0617,265.9836,266.3472,266.0303,265.7331,267.7082,265.9817,266.6266,266.5038,265.8467,266.2942,266.439,263.0208,265.8573,266.0781,269.295,270.0211,270.823
41,275.7914,282.5965,282.4338,283.4397,284.3761,283.9041,283.5383,283.3395,280.2502,273.4614,273.1901,273.2633,273.6014,273.4079,270.6185,272.7749,272.8809,272.7704,272.3825,274.2594,272.547,273.4668,273.0488,272.5423,272.8826,273.177,269.5875,272.6095,272.6256,276.0229,276.8259,277.708
42,282.5307,289.4072,289.2595,290.4178,291.3804,290.8942,291.0113,290.1635,286.8329,280.1085,279.9763,279.8089,280.3814,279.9887,277.3749,279.3144,279.6147,279.388,279.0042,281.0254,279.3338,280.0124,279.895,279.1293,279.5711,279.8092,276.3271,279.1566,279.418,282.656,283.4231,284.3676
43,289.2516,296.3295,296.2051,297.2455,298.1642,297.7601,297.9195,297.2074,293.5175,286.8193,286.525,286.501,286.9812,286.6737,283.9251,286.0664,286.1918,286.0298,285.7219,287.6096,285.906,286.7853,286.5179,285.744,286.2585,286.4318,282.8537,285.9371,285.9601,289.4921,290.272,291.2484
44,295.955,303.2465,303.0733,304.241,305.1223,304.6262,304.7932,303.9891,300.1898,293.3643,293.2244,293.1596,293.6462,293.3471,290.6656,292.6727,292.8466,292.7353,292.249,294.289,292.5698,293.3863,293.1356,292.4239,292.831,293.1751,289.5928,292.4787,292.6708,296.0927,296.8902,297.8762
45,302.6736,310.0846,309.9194,311.015,311.982,311.6294,311.7273,311.0524,306.7771,300.1589,299.8313,299.7553,300.3405,299.9291,297.2402,299.3492,299.529,299.2632,299.0491,300.9685,299.2399,300.0335,299.8395,298.9557,299.6345,299.7177,296.1682,299.1678,299.2865,302.9062,303.6625,304.6695
46,309.3874,317.0592,316.8829,318.0679,318.9068,318.4445,318.5088,317.8666,313.5411,306.6983,306.4514,306.5103,306.913,306.7182,303.8703,306.0239,306.1129,306.0447,305.583,307.5371,305.8085,306.7435,306.3886,305.742,306.1738,306.5295,302.8011,305.7927,305.9257,309.5338,310.4116,311.4168
47,316.1072,323.8304,323.643,324.8791,325.87,325.4837,325.5919,324.803,320.0877,313.4143,313.2109,313.0605,313.7432,313.2669,310.5595,312.5514,312.8836,312.575,312.2855,314.3397,312.6174,313.3161,313.159,312.2822,312.9253,313.0749,309.4658,312.3354,312.659,316.2389,317.0922,318.0764
48,322.8259,330.8655,330.6552,331.8424,332.7429,332.294,332.3879,331.6798,326.8475,320.071,319.7523,319.7671,320.2919,320.0132,317.103,319.3398,319.4317,319.2899,318.9179,320.885,319.1585,320.1819,319.7063,318.9595,319.502,319.7891,316.0115,319.0717,319.1893,322.9918,323.9358,324.9276
49,329.5385,337.6351,337.4318,338.7168,339.76,339.356,339.3809,338.5442,333.4518,326.6731,326.5609,326.3121,327.0449,326.6055,323.8791,325.8885,326.1348,325.8935,325.5152,327.6395,325.8934,326.7571,326.4123,325.5576,326.1535,326.4302,322.7791,325.6051,325.951,329.6113,330.5696,331.5504
50,336.2599,344.587,344.4606,345.5518,346.5308,346.1615,346.1873,345.5317,340.1432,333.424,333.0866,333.0495,333.6668,333.268,330.4002,332.6082,332.7612,332.498,332.2529,334.2424,332.4958,333.5022,333.0233,332.1645,332.8533,333.0188,329.302,332.3499,332.499,336.449,337.526,338.4603
51,342.9637,351.4202,351.2817,352.545,353.5599,353.0961,353.0938,352.3674,346.8281,339.9808,339.7741,339.6234,340.3004,339.9575,337.13,339.2063,339.3753,339.2194,338.8143,340.9434,339.1363,340.1268,339.6033,338.8591,339.4212,339.7704,335.9988,338.9381,339.191,343.0499,344.1606,345.1025
52,349.6872,358.3062,358.1756,359.3667,360.3674,360.0189,360.0366,359.3811,353.4305,346.7809,346.4284,346.3062,347.0004,346.5021,343.7342,345.8435,346.0815,345.7381,345.5652,347.6384,345.8342,346.7511,346.3162,345.3833,346.221,346.3214,342.6028,345.5842,345.8326,349.9315,350.9207,351.9031
53,356.3975,365.2343,365.0515,366.3886,367.3421,366.871,366.8679,366.1522,360.2394,353.3347,353.0288,352.969,353.5651,353.3092,350.3792,352.5612,352.6311,352.5233,352.11,354.1996,352.3792,353.4734,352.846,352.1535,352.7652,353.1705,349.2056,352.2751,352.4461,356.539,357.6236,358.688
54,363.1186,372.0429,371.8588,373.1566,374.269,373.9206,373.8369,373.1313,366.7812,360.0011,359.7659,359.5136,360.3672,359.8691,357.0834,359.1042,359.4015,359.0772,358.7937,361.0293,359.1831,360.038,359.6135,358.6735,359.5168,359.7062,355.9294,358.8445,359.2094,363.2995,364.2992,365.3613
55,369.8447,379.0385,378.8717,380.1762,381.1293,380.7313,380.6126,379.9602,373.5403,366.689,366.3087,366.2968,366.9434,366.6707,363.6304,365.8742,365.9391,365.8146,365.4299,367.579,365.7336,366.8517,366.1428,365.3594,366.1381,366.4127,362.4611,365.6133,365.7745,370.0769,371.1183,372.2675
56,376.56,385.8016,385.6773,387.041,388.0878,387.7906,387.6452,386.8559,380.1453,373.27,373.0772,372.8652,373.7069,373.312,370.4407,372.4207,372.6497,372.4745,371.9961,374.3452,372.4679,373.4064,372.8405,371.9893,372.772,373.0569,369.2209,372.1472,372.565,376.7261,377.6847,378.88
57,383.2852,392.8058,392.7034,393.9395,394.8714,394.625,394.4317,393.7554,386.795,380.0619,379.6235,379.635,380.3623,379.9383,376.9721,379.1415,379.2748,379.0642,378.7553,380.9584,379.1395,380.1175,379.4885,378.5674,379.4726,379.6471,375.7639,378.8677,379.1151,383.6178,384.5366,385.7941
58,389.988,399.5733,399.495,400.8782,401.9264,401.6236,401.41,400.5966,393.5079,386.6056,386.367,386.2146,386.9797,386.6563,383.7137,385.7687,385.8714,385.8114,385.3112,387.5544,385.7876,386.7063,386.034,385.2921,386.0198,386.4127,382.4679,385.4935,385.7997,390.1963,391.1168,392.4355
59,396.7149,406.4758,406.4618,407.7851,408.7569,408.5461,408.272,407.5737,400.065,393.4115,393.0449,392.8442,393.7345,393.2017,390.3126,392.3555,392.5815,392.3347,392.058,394.2324,392.4881,393.3357,392.7764,391.7964,392.8086,393.0201,389.1197,392.1426,392.484,397.061,397.8845,399.1979
60,403.4254,413.3441,413.3083,414.8597,415.7361,415.4624,415.1488,414.3631,406.8789,400.0103,399.6293,399.571,400.2782,399.9486,396.9037,399.0785,399.1339,399.0755,398.6491,400.7755,399.0318,400.0468,399.3066,398.5784,399.3634,399.7977,395.7534,398.847,399.0612,403.7358,404.5798,405.9297
61,410.1568,420.1713,420.1901,421.7059,422.5764,422.4377,422.1237,421.386,413.4064,406.6907,406.4156,406.1085,407.0944,406.4897,403.6428,405.6037,405.9211,405.6623,405.3103,407.6295,405.8036,406.5644,406.0645,405.1337,406.147,406.3436,402.4819,405.3656,405.8256,410.7029,411.262,412.6014
62,416.877,427.1535,427.1408,428.7361,429.4578,429.2628,428.9321,428.1845,420.1347,413.4798,412.9773,412.8984,413.6584,413.2284,410.1739,412.3983,412.4751,412.2881,411.9979,414.1946,412.3457,413.3408,412.5965,411.798,412.7948,412.9999,409.0024,412.1388,412.3714,417.4477,418.1201,419.4572
63,423.5795,433.9363,433.9372,435.5183,436.3578,436.297,435.9143,435.1406,426.7622,420.0224,419.7453,419.4268,420.3528,419.8521,417.0294,418.9148,419.1342,418.9756,418.5681,420.9226,419.0185,419.9016,419.2769,418.4578,419.3991,419.657,415.7767,418.6813,419.1045,424.0563,424.7531,426.0732
64,430.311,440.9642,441.0802,442.4698,443.1806,443.1599,442.683,442.0047,433.3561,426.8577,426.3579,426.169,427.045,426.4769,423.5302,425.5828,425.7972,425.5407,425.3837,427.5659,425.6479,426.6024,425.9377,425.0231,426.1072,426.2403,422.3067,425.3845,425.6811,430.8825,431.6334,432.9888
65,437.0117,447.7806,447.8775,449.3437,450.181,450.2144,449.68,448.8997,440.1143,433.3984,433.0071,432.7785,433.6504,433.2412,430.2117,432.233,432.3884,432.2908,431.9222,434.1854,432.2203,433.2089,432.4928,431.7647,432.6542,432.9902,428.9936,431.9929,432.3291,437.4727,438.2595,439.5856
66,443.7383,454.78,454.9335,456.2073,456.9434,456.9737,456.4853,455.8411,446.6974,440.1249,439.738,439.422,440.4285,439.7868,436.8448,438.853,439.1402,438.8101,438.6693,440.8852,438.9276,439.7952,439.2346,438.3308,439.4508,439.5572,435.6369,438.5795,439.0135,444.3604,445.0388,446.3965
67,450.4469,461.6299,461.7633,463.1795,463.9778,463.873,463.3697,462.6736,453.5049,446.7689,446.2816,446.1545,446.9779,446.5859,443.3925,445.632,445.6869,445.5227,445.2992,447.4111,445.4519,446.5215,445.7426,445.0885,446.0084,446.3334,442.2582,445.2865,445.5675,450.971,451.7161,453.2224
68,457.1673,468.532,468.683,469.9553,470.7773,470.748,470.2782,469.6795,460.0601,453.3911,453.0888,452.7005,453.8124,453.1312,450.1486,452.148,452.4491,452.1099,451.9462,454.2408,452.245,453.0514,452.4659,451.6882,452.6973,452.9138,449.011,451.8339,452.3421,457.7087,458.4655,459.8842
69,463.9034,475.4177,475.6686,476.9991,477.714,477.5837,477.1141,476.4532,466.7692,460.1481,459.6316,459.4887,460.3692,459.8108,456.6942,458.915,459.0373,458.7419,458.6383,460.7806,458.7829,459.8288,459.0351,458.3465,459.3433,459.5507,455.5554,458.5835,458.897,464.4921,465.8903,466.725
70,470.6103,482.2387,482.5096,483.7844,484.5959,484.5538,484.0802,483.4698,473.4374,466.723,466.3924,466.0287,467.061,466.4812,463.4219,465.4918,465.7215,465.4133,465.2117,467.5038,465.4533,466.3497,465.6657,465.0396,465.955,466.2252,462.3173,465.103,465.6048,471.1475,472.5925,473.3443
71,477.3359,489.1866,489.5521,490.8005,491.4564,491.3378,490.8566,490.2734,480.0149,473.5471,472.9969,472.7237,473.7698,473.0926,469.9955,472.1511,472.3894,471.9143,472.1467,474.1833,472.1048,473.0111,472.3712,471.608,472.6802,472.7954,468.8697,471.7831,472.215,478.0066,479.3533,480.2258
72,484.0454,495.9361,496.3817,497.6415,498.4356,498.4003,497.8775,497.2278,486.7724,480.0952,479.6115,479.3481,480.3786,479.8072,476.6676,478.8317,478.97,478.6781,478.7089,480.7841,478.675,479.6402,478.9039,478.4173,479.2505,479.5938,475.5439,478.4217,478.8415,484.6038,486.1051,486.8573
73,490.7706,502.9532,503.5062,504.558,505.2248,505.2208,504.651,504.117,493.316,486.8127,486.3192,485.9155,487.1482,486.3341,483.3678,485.3839,485.8038,485.1766,485.4824,487.5251,485.4387,486.2168,485.7391,484.9417,486.0282,486.1425,482.2456,484.976,485.5249,491.4603,492.7213,493.638
74,497.4798,509.7239,510.3224,511.4922,512.2551,512.2386,511.6216,511.0005,500.0603,493.4863,492.8601,492.6492,493.6979,493.1233,489.9258,492.1492,492.3048,491.8963,492.144,494.0591,491.9557,492.975,492.274,491.6287,492.5634,492.8725,488.8075,491.7031,492.0695,498.1075,499.5369,500.3705
75,504.1928,516.6847,517.2898,518.3788,519.0779,519.0291,518.4733,517.9482,506.6534,500.0767,499.6651,499.1609,500.4662,499.6696,496.7041,498.6714,499.0249,498.536,498.7702,500.8299,498.7075,499.5251,499.019,498.2176,499.2627,499.447,495.5771,498.2469,498.8442,504.8615,506.0965,507.0609
76,510.9174,523.5457,524.2032,525.3898,526.0808,525.9344,525.3694,524.7269,513.3414,506.8854,506.2117,505.9167,507.0527,506.3543,503.2337,505.4204,505.6257,505.1306,505.5923,507.3807,505.2855,506.2899,505.6208,504.8483,505.9191,506.0985,502.0976,505.0041,505.3861,511.578,512.966,513.951
77,517.6286,530.4273,531.0567,532.1622,532.9179,532.9024,532.2795,531.7377,520.0309,513.4234,512.9136,512.4895,513.9745,513.0376,509.9415,512.0069,512.2782,511.8423,512.1701,514.0552,511.9371,512.8578,512.2158,511.5508,512.5023,512.7658,508.838,511.5358,512.1092,518.2171,519.5851,520.7236
78,524.3905,537.3971,538.0172,539.1931,539.8133,539.7525,539.1211,538.5255,526.5823,520.1965,519.5294,519.1791,521.4793,519.6159,516.5611,518.6447,518.9799,518.4001,519.0974,520.7375,518.6815,519.5085,518.9194,518.0831,519.2716,519.31,515.4256,518.1728,518.7326,525.0482,526.3265,527.8024
79,531.1123,544.192,544.7864,545.9757,546.7279,546.8154,546.0914,545.5375,533.3621,526.7979,526.1546,525.8699,528.0988,526.3721,523.2202,525.3501,525.5076,525.1452,525.6623,527.3219,525.258,526.1709,525.4363,524.8425,525.8169,526.1234,522.0618,524.821,525.3504,531.6354,533.0894,534.8868
80,537.9125,551.177,551.7861,552.9258,553.5887,553.5882,552.8585,552.3857,539.8967,533.4898,532.9065,532.41,534.8769,532.9571,529.9172,531.8893,532.3002,531.6703,532.3744,534.0762,532.1145,532.6988,532.1931,531.3903,532.6391,532.6626,528.7459,531.3926,532.0745,538.4813,539.6986,544.1215
81,544.693,557.9397,558.5606,559.8048,560.5841,560.6222,559.8707,559.3327,546.6493,540.2012,539.4511,539.2253,541.4222,539.7379,536.4597,538.679,538.8377,538.3619,539.104,540.6126,538.6609,539.4633,538.7275,538.1141,539.1869,539.353,535.2868,538.1228,538.6199,545.0551,546.5288,552.9082
82,551.5167,564.9443,565.545,566.7027,567.3398,567.3861,566.6601,566.2888,553.2757,546.7783,546.2777,545.759,548.2488,546.3162,543.2218,545.2014,545.537,544.9998,545.7824,547.3737,545.443,545.9915,545.4368,544.7351,545.8657,545.936,542.0732,544.6639,545.3817,551.828,553.1727,562.8523
83,558.2611,571.7018,572.3814,573.6543,574.3435,574.3075,573.6462,573.1448,559.9136,553.6009,552.8285,552.4794,554.8532,552.9732,549.7602,551.9109,552.1639,551.6424,552.7186,553.9547,552.0743,552.7168,552.082,551.3709,552.5298,552.5378,548.6158,551.397,551.8988,558.5157,560.0812,570.2961
84,565.0307,578.6078,579.2768,580.4624,581.1365,581.1254,580.4977,580.1558,566.6338,560.1884,559.5379,559.065,561.564,559.6508,556.4664,558.5346,558.7969,558.3826,559.3394,560.5757,558.7213,559.3052,558.6851,558.1254,559.1035,559.2446,555.3345,557.9574,558.585,565.1624,566.7923,578.9368
85,571.7776,585.4795,586.1587,587.556,588.1098,587.9863,587.3737,586.9508,573.1775,566.9675,566.212,565.7076,568.2609,566.2291,563.0999,565.1495,565.5093,564.905,566.1916,567.2715,565.4312,565.9234,565.4148,564.6694,565.8899,565.7698,561.9248,564.5944,565.2109,571.9734,573.688,586.3181
86,578.4987,592.3102,592.9869,594.3522,595.0372,594.9515,594.301,593.9575,579.9631,573.6468,572.8031,572.3964,574.8248,573.0255,569.7073,571.8489,572.0398,571.6703,572.894,573.8104,571.9819,572.6399,571.958,571.4595,572.4531,572.5417,568.5697,571.2623,571.8519,578.5797,580.5089,593.1269
87,585.2257,599.2564,599.9691,601.3492,601.9394,601.7555,601.0931,600.7267,586.508,580.3081,579.5909,578.9251,581.6414,579.5763,576.46,578.3603,578.812,578.2074,579.6191,580.5935,578.8434,579.1612,578.7431,577.9692,579.1961,579.1046,575.2918,577.812,578.5802,585.4482,587.3307,599.826
