epoch,average,_0,_1,_2,_3,_4,_5,_12,_13,_14,_15,_23,_24,_25,_34,_35,_45,_123,_124,_125,_134,_135,_145,_234,_235,_245,_345,_1234,_1235,_1245,_1345,_2345
16,108.0373,110.5414,107.834,107.2412,106.9475,107.1428,109.9839,109.4476,110.0333,109.828,109.9853,110.0518,109.8333,113.3832,107.7457,107.959,107.9191,107.3666,107.6726,105.0021,107.3477,107.4088,107.5789,106.7039,106.747,103.0611,106.5422,106.7139,107.8899,108.0205,107.5326,107.6904
17,114.8082,117.189,114.4474,113.9222,113.7052,113.7644,116.7769,116.2896,117.0035,116.7513,117.1452,117.0194,116.7742,120.1342,114.5903,114.8393,114.7515,114.1159,114.4358,111.8817,114.0678,114.1752,114.357,113.5289,113.3279,109.4454,113.3554,113.2901,114.5872,114.6906,114.2608,114.4301
18,121.5321,123.6633,121.2444,120.5909,120.3387,120.5174,123.7695,123.1211,124.0064,123.5901,124.0363,123.8031,123.5469,126.7075,121.2109,121.4693,121.3751,120.7391,121.1158,118.6131,120.6953,120.8345,121.0746,120.098,120.1068,116.0966,119.8961,120.0864,121.4037,121.5421,121.0531,121.1496
19,128.3022,130.3055,127.8585,127.3072,127.0811,127.1252,130.5847,130.0013,130.8923,130.5644,130.9738,130.7538,130.4918,133.5796,128.0591,128.3655,128.2267,127.602,127.9822,125.523,127.5682,127.6903,127.8805,126.8381,126.6464,122.5079,126.6352,126.6319,128.0348,128.1713,127.655,127.8305
20,135.0207,136.7795,134.6189,133.9645,133.7266,133.915,137.5107,136.882,137.7491,137.4066,137.8206,137.5445,137.3084,140.1516,134.667,134.9889,134.8082,134.2095,134.6752,132.1356,134.1562,134.3027,134.547,133.4896,133.422,129.0732,133.278,133.3958,134.9215,135.0388,134.5181,134.6356
21,141.7776,143.4469,141.2046,140.7071,140.4624,140.5307,144.2751,143.8243,144.6587,144.3506,144.7479,144.5059,144.2166,146.9359,141.4042,141.7872,141.6183,140.9839,141.5581,138.9833,140.9844,141.1428,141.49,140.1058,140.0208,135.6282,139.9071,140.0411,141.5619,141.6628,141.1149,141.2443
22,148.5062,149.9671,147.9694,147.4046,147.1197,147.2824,151.2258,150.7023,151.4623,151.1405,151.5828,151.2841,150.9892,153.5768,148.223,148.52,148.3347,147.6695,148.226,145.659,147.6162,147.7714,148.1046,146.8451,146.7022,142.1048,146.6449,146.6782,148.3912,148.4611,147.9283,148.1038
23,155.2465,156.6931,154.5635,154.1016,153.8519,153.887,158.0904,157.6778,158.4296,158.089,158.5439,158.2103,157.9013,160.2919,154.8843,155.22,154.9977,154.3652,155.0066,152.3205,154.3075,154.5258,154.8999,153.415,153.4165,148.7594,153.2081,153.3878,155.1155,155.1968,154.5825,154.7023
24,161.9975,163.2489,161.385,160.7738,160.5358,160.6609,165.1282,164.4628,165.2201,164.9048,165.3594,164.9884,164.6855,167.1189,161.8077,162.0561,161.8519,161.1521,161.7577,159.055,161.0419,161.2892,161.5396,160.2119,159.9913,155.2167,160.0393,159.9614,161.8219,161.9124,161.2828,161.4625
25,168.7381,169.9648,167.9619,167.497,167.4163,167.2496,171.8874,171.4408,172.2405,171.8296,172.3051,171.911,171.5927,173.7779,168.4578,168.6877,168.4974,167.7468,168.4402,165.6473,167.6446,167.9795,168.2316,166.7686,166.7595,161.9386,166.607,166.7805,168.6364,168.7271,168.0635,168.1909
26,175.4918,176.5374,174.7619,174.1392,174.0378,174.062,178.8608,178.2214,179.0453,178.6157,179.0822,178.6885,178.3689,180.7114,175.3968,175.5742,175.3872,174.6189,175.2704,172.4616,174.4726,174.8045,174.9573,173.4929,173.3148,168.4522,173.3546,173.3476,175.2499,175.3797,174.6928,174.8865
27,182.2224,183.2165,181.3504,180.8565,180.7682,180.6946,185.6646,185.1272,185.9702,185.5622,186.0012,185.6042,185.2978,187.366,182.0606,182.1876,182.0101,181.2051,181.9122,179.0647,181.0657,181.3956,181.5259,180.1474,180.0573,175.0058,180.0161,180.1135,182.105,182.2704,181.5577,181.7136
28,188.9674,189.8132,188.1317,187.5209,187.434,187.4376,192.5846,191.9054,192.7685,192.337,192.7574,192.4179,192.1178,194.2441,188.8845,188.9544,188.8456,187.9984,188.7642,185.8847,187.8985,188.2238,188.4019,186.7747,186.658,181.6222,186.6608,186.731,188.7612,188.8911,188.2242,188.3414
29,195.7244,196.4933,194.8895,194.2618,194.2065,194.0323,199.3563,198.8593,199.731,199.2824,199.7087,199.3639,199.0565,200.9686,195.6701,195.6641,195.5637,194.6676,195.3763,192.5859,194.5407,194.8388,194.9942,193.5558,193.2961,188.1491,193.4278,193.4111,195.5563,195.6735,195.0637,195.2118
30,202.4562,203.126,201.6835,200.9269,200.8523,200.7925,206.3291,205.6372,206.5198,206.0808,206.4962,206.1492,205.9122,207.6942,202.3179,202.36,202.2356,201.3848,202.1582,199.3583,201.2869,201.6172,201.8071,200.148,200.0083,194.8983,199.9915,200.1482,202.2875,202.3648,201.7562,201.8148
31,209.2157,209.8004,208.2503,207.6385,207.5804,207.368,213.1319,212.649,213.4807,212.9956,213.4626,213.11,212.8138,214.4906,209.1726,209.1808,209.078,208.1375,208.8938,206.1376,208.0005,208.3669,208.4342,206.9566,206.564,201.3988,206.8004,206.6972,209.0033,209.0578,208.4914,208.544
32,215.9307,216.3982,214.9963,214.2998,214.2191,214.1471,220.0848,219.457,220.2764,219.7681,220.2631,219.9166,219.6757,221.1073,215.7794,215.8117,215.7098,214.7643,215.581,212.7538,214.6035,214.9987,215.1115,213.5214,213.3642,208.0889,213.3538,213.545,215.788,215.8403,215.3562,215.2717
33,222.7112,223.068,221.5881,221.0274,220.9742,220.7217,226.8746,226.4291,227.1871,226.7004,227.2388,226.8554,226.6196,228.0788,222.6613,222.7344,222.5723,221.6314,222.4161,219.6165,221.4429,221.8193,221.847,220.2379,219.927,214.6711,220.1205,220.1132,222.4225,222.4617,222.0125,221.976
34,229.435,229.7022,228.3142,227.6763,227.632,227.4864,233.815,233.2409,233.9947,233.5038,234.0473,233.6623,233.4832,234.6872,229.2944,229.3593,229.184,228.2161,229.0572,226.2333,228.0191,228.4436,228.4122,226.9059,226.6644,221.2721,226.8033,226.9462,229.372,229.3315,228.9094,228.8142
35,236.2069,236.3802,234.9108,234.4073,234.3556,234.0736,240.6267,240.2066,240.9359,240.4599,240.9956,240.7138,240.3564,241.4794,236.0682,236.1546,235.9869,235.0127,235.9639,233.0077,234.8422,235.4121,235.215,233.5206,233.272,227.9726,233.383,233.6929,236.033,235.9947,235.5342,235.4468
36,242.9475,243.018,241.6723,241.0343,241.0112,240.8267,247.5699,247.1768,247.7275,247.2248,247.7866,247.611,247.2059,248.1643,242.7947,242.8449,242.726,241.6756,242.619,239.632,241.4689,242.0385,241.7572,240.2593,239.9422,234.4889,240.1387,240.5102,242.9051,242.8099,242.3592,242.3728
37,249.7095,249.6973,248.2629,247.8197,247.7252,247.3914,254.3866,254.1222,254.6727,254.3612,254.9777,254.5288,254.0642,254.8846,249.4444,249.5233,249.411,248.3777,249.4609,246.3615,248.222,248.8035,248.5226,246.8091,246.6502,241.2343,246.6983,247.3301,249.6802,249.5084,249.0472,249.0142
38,256.4603,256.3381,255.0506,254.4366,254.3872,254.153,261.2863,260.9071,261.4537,261.1832,261.8363,261.3111,260.9106,261.7395,256.2851,256.3099,256.205,255.1676,256.1899,253.1131,254.9707,255.553,255.1426,253.6468,253.1991,247.7652,253.4948,253.9808,256.431,256.2282,255.8161,255.7767
39,263.2006,263.0031,261.6604,261.1422,261.118,260.7449,268.1459,267.8538,268.4227,268.1188,268.8088,268.2536,267.7257,268.3698,262.8764,262.9352,262.8164,261.7778,262.9001,259.7708,261.5947,262.2285,261.8064,260.2193,259.9884,254.4691,260.0687,260.8908,263.3143,263.0564,262.6214,262.5149
40,269.961,269.6576,268.4446,267.7871,267.7763,267.4983,275.1283,274.6704,275.2078,274.8872,275.6066,275.0509,274.6039,275.2356,269.711,269.8387,269.7091,268.6143,269.7029,266.6308,268.4309,269.0524,268.5497,266.928,266.5272,261.1406,266.7626,267.5094,269.9858,269.6683,269.2866,269.1867
41,276.7031,276.3157,275.0705,274.5665,274.5001,274.0655,281.9882,281.6378,282.1245,281.8212,282.5546,282.0075,281.4691,281.8698,276.3538,276.4458,276.3429,275.1946,276.3491,273.2478,275.012,275.6757,275.1058,273.6518,273.2625,267.7662,273.4394,274.3622,276.8381,276.5856,276.1868,275.9865
42,283.4605,282.994,281.8677,281.2105,281.1747,280.8877,288.8835,288.4232,288.8989,288.594,289.3353,288.8216,288.3482,288.6693,283.1185,283.3041,283.1499,282.0142,283.2495,280.1191,281.8478,282.5239,281.9394,280.2355,279.9267,274.5482,280.0515,281.0309,283.4979,283.2115,282.8035,282.5956
43,290.2169,289.6084,288.4724,287.9577,287.8872,287.5975,295.7317,295.4316,295.8527,295.5445,296.3078,295.7704,295.1845,295.4127,289.8488,290.0194,289.8835,288.6528,289.8443,286.7887,288.4543,289.1279,288.5059,287.0407,286.5613,281.1841,286.8349,287.7502,290.3018,290.0404,289.6679,289.4581
44,296.9684,296.2836,295.2507,294.6021,294.5579,294.494,302.5944,302.2477,302.6357,302.3811,303.1094,302.6164,302.1128,302.17,296.5205,296.7832,296.5922,295.3999,296.6766,293.575,295.1965,295.9201,295.2451,293.5857,293.3064,288.0614,293.3787,294.5268,297.0258,296.7272,296.3589,296.0835
45,303.7534,302.9241,301.8615,301.3603,301.2639,301.4768,309.4995,309.1969,309.5654,309.2954,310.0358,309.4957,308.9356,309.0343,303.3811,303.6104,303.5229,302.1573,303.4399,300.3418,301.9036,302.6226,301.917,300.4088,299.8571,294.766,300.1708,301.1343,303.7401,303.467,303.0732,302.8951
46,310.4972,309.6409,308.6458,308.1756,307.9139,308.496,316.3316,316.0446,316.3466,316.0726,316.8608,316.3238,315.9047,315.6828,310.0122,310.283,310.1883,308.7486,310.1543,307.0161,308.5568,309.3055,308.5641,306.998,306.7175,301.419,306.7752,307.983,310.599,310.2363,309.8131,309.6035
47,317.2771,316.2784,315.2419,314.921,314.6231,315.4349,323.2203,322.9697,323.297,323.0358,323.7633,323.2338,322.7038,322.5642,316.8949,317.1335,317.0677,315.5909,316.9659,313.8348,315.361,316.1307,315.3168,313.6713,313.2683,308.1134,313.4847,314.6065,317.2037,316.8987,316.4852,316.2761
48,324.0176,322.973,322.0251,321.5588,321.2887,322.4466,330.0674,329.8073,330.1183,329.8318,330.5939,330.1398,329.6656,329.2025,323.5436,323.727,323.7356,322.1965,323.5879,320.4598,321.9586,322.751,321.8795,320.3528,320.0208,314.6953,320.1855,321.43,324.0984,323.7756,323.3244,323.1035
49,330.7877,329.5933,328.6345,328.3019,327.9589,329.3304,336.9614,336.7561,337.0755,336.7658,337.5224,336.9995,336.4583,336.0085,330.3174,330.5313,330.5623,329.0192,330.5124,327.3255,328.8152,329.618,328.7018,326.9389,326.6436,321.4569,326.7735,328.1019,330.7017,330.3671,329.9402,329.724
50,337.5339,336.2939,335.4114,334.9075,334.6152,336.2551,343.8226,343.6303,343.9002,343.5876,344.3574,343.894,343.3973,342.7379,337.0772,337.1923,337.2766,335.6791,337.1744,333.9569,335.3991,336.2482,335.252,333.7432,333.2743,327.9842,333.5537,334.8509,337.4943,337.1847,336.7641,336.6362
51,344.2862,342.9044,341.9886,341.6726,341.3294,343.1274,350.7277,350.5539,350.8642,350.5356,351.2542,350.7397,350.1944,349.4573,343.7624,343.9031,343.9675,342.4189,344.0263,340.6953,342.1411,343.0664,342.0071,340.3125,340.0371,334.7282,340.1151,341.6547,344.1941,343.8517,343.406,343.2367
52,351.0509,349.8345,348.7609,348.2607,348.0102,349.998,357.5275,357.4585,357.7046,357.3545,358.0786,357.6467,357.1417,356.2839,350.6286,350.6884,350.7708,349.1403,350.7604,347.3979,348.8463,349.7466,348.6625,347.1269,346.5791,341.3287,346.8919,348.2863,350.9016,350.5603,350.1532,350.0465
53,357.7965,356.4524,355.3458,355.0255,354.6777,356.855,364.4719,364.3899,364.63,364.264,364.9799,364.5266,364.1144,362.9302,357.3211,357.3095,357.3729,355.7999,357.5097,354.0545,355.495,356.4573,355.2844,353.7242,353.3889,347.9872,353.4836,355.1244,357.6999,357.3337,356.9049,356.7772
54,364.5737,363.1796,362.1033,361.6329,361.3636,363.717,371.2587,371.238,371.4844,371.0915,371.9098,371.447,371.0848,369.8219,364.2312,364.2062,364.2295,362.6597,364.3514,360.8779,362.2766,363.2621,362.0144,360.4145,359.9428,354.7011,360.1802,361.7672,364.328,363.9763,363.5526,363.4794
55,371.3096,369.8131,368.716,368.384,368.0475,370.5267,378.1801,378.1329,378.4046,378.0176,378.8079,378.2843,377.856,376.4575,370.9478,370.832,370.8629,369.2971,371.0065,367.4819,368.8825,369.8809,368.5608,367.0862,366.6631,361.2506,366.8868,368.6105,371.2053,370.8574,370.3759,370.2797
56,378.089,376.5847,375.4853,375.0009,374.7601,377.3854,384.9775,385.0369,385.2937,384.855,385.7238,385.1919,384.7846,383.2592,377.773,377.6541,377.7065,376.1473,377.9098,374.3638,375.7771,376.7577,375.3612,373.6734,373.3226,368.0796,373.4574,375.2475,377.8245,377.4697,376.9805,376.9131
57,384.8501,383.2088,382.0775,381.7655,381.4447,384.2483,391.9457,391.8806,392.1879,391.7437,392.8581,392.0498,391.6167,389.9774,384.5105,384.3147,384.4378,382.7679,384.5786,381.0074,382.3587,383.3843,381.9277,380.5353,379.9458,374.637,380.2476,381.9829,384.6343,384.324,383.8508,383.9034
58,391.6142,389.9782,388.8489,388.3621,388.1526,391.1021,398.7184,398.7746,399.2322,398.6154,399.7149,399.0065,398.574,396.7319,391.2412,391.0298,391.185,389.5296,391.4191,387.7736,389.1111,390.2121,388.6562,387.0862,386.6921,381.4014,386.8039,388.7256,391.3487,390.9919,390.5082,390.5128
59,398.3743,396.6404,395.4769,395.1673,394.8404,398.0089,405.6263,405.6357,406.1083,405.4882,406.6255,405.8304,405.3661,403.5241,398.0835,397.8068,397.9948,396.2572,398.1068,394.4708,395.7949,396.9508,395.3049,393.8551,393.235,388.0256,393.5458,395.38,398.0593,397.7665,397.3159,397.3126
60,405.118,403.3903,402.281,401.758,401.5153,404.9068,412.3862,412.5838,412.9886,412.3997,413.4509,412.7785,412.2883,410.1568,404.7457,404.4547,404.6746,402.8663,404.8376,401.149,402.4267,403.6579,401.954,400.4622,400.0205,394.673,400.1704,402.2099,404.8554,404.5275,404.0679,404.0209
61,411.887,409.9914,408.8808,408.5383,408.1744,411.8431,419.3048,419.4265,419.8714,419.2564,420.3896,419.5897,419.0549,417.0478,411.6637,411.2959,411.5407,409.66,411.6119,407.9562,409.2574,410.4594,408.6874,407.1179,406.5705,401.3783,406.827,408.8524,411.4976,411.1745,410.8199,410.7583
62,418.6372,416.7634,415.6663,415.12,414.8812,418.6699,426.0766,426.3887,426.7742,426.1684,427.276,426.5157,426.0222,423.6637,418.2759,417.913,418.1897,416.2565,418.2812,414.5552,415.8488,417.1752,415.2486,413.8656,413.286,407.9232,413.6261,415.7152,418.3639,418.0346,417.6421,417.5675
63,425.4135,423.3571,422.2531,421.9158,421.5596,425.5574,433.3081,433.2007,433.6122,433.0262,434.1705,433.2839,432.819,430.4869,425.0848,424.7368,425.0347,423.1501,425.1945,421.4072,422.684,424.0734,422.0622,420.4527,419.9432,414.7546,420.1708,422.3891,424.9843,424.6554,424.2911,424.2
64,432.1705,430.1423,429.0425,428.5182,428.4054,432.3346,440.114,440.1354,440.5145,439.9398,441.0261,440.2301,439.7273,437.2044,431.7795,431.4258,431.6796,429.7448,431.8271,428.0056,429.3056,430.7262,428.6503,427.2708,426.5524,421.3019,426.984,429.1421,431.7741,431.5056,431.2026,431.0736
65,438.915,436.7157,435.653,435.3039,435.1102,439.2871,447.0063,446.9602,447.3431,446.7802,447.8847,447.0129,446.4988,443.9279,438.4928,438.1732,438.4315,436.5479,438.7035,434.7611,436.0537,437.6039,435.3615,433.8465,433.3058,428.033,433.5335,435.8936,438.4529,438.1696,437.826,437.6901
66,445.6875,443.5143,442.4023,441.9225,441.8182,446.0671,453.8148,453.8867,454.2584,453.6992,454.7487,453.9312,453.4561,450.7867,445.3201,444.973,445.1961,443.2709,445.4215,441.499,442.7825,444.2976,442.0264,440.6279,439.8609,434.659,440.2677,442.5713,445.1535,444.9202,444.6236,444.535
67,452.4235,450.1287,449.0142,448.7129,448.4752,453.0455,460.749,460.6765,461.0846,460.5213,461.6329,460.6995,460.2524,457.431,451.9592,451.6679,451.8159,449.953,452.2162,448.1485,449.4619,451.0323,448.6584,447.2389,446.6613,441.2931,446.9348,449.4498,451.9356,451.6948,451.3463,451.2377
68,459.226,456.9446,456.2331,455.3261,455.174,459.8448,467.5378,467.6021,468.0177,467.5008,468.5272,467.6359,467.2046,464.2979,458.8769,458.5475,458.6578,456.7783,459.068,454.9584,456.2575,457.8177,455.4404,453.9239,453.2077,448.0348,453.5535,456.0745,458.535,458.363,458.0624,458.0014
69,465.9583,463.5559,462.8761,462.1162,461.8428,466.8187,474.4823,474.389,474.8422,474.2902,475.3576,474.4229,473.9978,470.9273,465.5194,465.1616,465.292,463.4367,465.7636,461.5565,462.8818,464.5048,461.9831,460.6505,459.9237,454.5839,460.3026,462.9431,465.4093,465.2032,464.8772,464.7952
70,472.7457,470.3372,469.5895,468.7229,468.5437,473.6145,481.2671,481.3226,481.786,481.2268,482.2685,481.3426,480.9138,477.7496,472.3899,471.9866,472.1691,470.3469,472.7375,468.4031,469.7228,471.3851,468.8121,467.2523,466.6259,461.4059,466.8521,469.5797,472.0128,471.8295,471.5058,471.4152
71,479.4883,476.9461,476.2076,475.4898,475.2379,480.6153,488.2126,488.1069,488.5632,488.0088,489.1307,488.1831,487.717,484.4525,479.1247,478.647,478.8254,476.968,479.4295,474.9947,476.3262,478.0525,475.359,474.0457,473.2288,467.9611,473.6625,476.3936,478.8602,478.7143,478.3739,478.2981
72,486.2485,483.7546,482.9231,482.0767,481.953,487.4292,494.9829,495.0609,495.5201,494.9468,496.0312,495.1185,494.6169,491.1485,485.8837,485.4064,485.5688,483.7414,486.3168,481.7697,483.123,484.9246,482.0524,480.5883,479.9851,474.6542,480.2133,483.1188,485.5601,485.3353,484.9946,484.9046
73,493.0017,490.3863,489.5456,488.8369,488.6456,494.4143,501.9125,501.8529,502.3692,501.7414,502.844,501.9261,501.4029,497.9644,492.7003,492.186,492.3432,490.4542,492.9942,488.4873,489.8585,491.6142,488.7455,487.3284,486.5636,481.2968,486.9993,489.8019,492.2647,492.0594,491.7664,491.746
74,499.7559,497.1539,496.2654,495.4345,495.3468,501.2129,508.6935,508.7795,509.4746,508.6579,509.7666,508.8737,508.287,504.5558,499.3505,498.8264,499.0225,497.1378,499.7568,495.1859,496.545,498.3906,495.3991,493.9306,493.3551,487.9293,493.6668,496.6257,499.057,498.8067,498.4759,498.4697
75,506.5272,503.7724,502.9392,502.1997,502.0216,508.164,515.6373,515.5543,516.286,515.4292,516.6091,515.8085,515.1243,511.4072,506.2846,505.6898,505.8871,503.939,506.5162,502.0265,503.3435,505.1397,502.1812,500.5901,499.9231,494.7485,500.2999,503.2431,505.6869,505.4952,505.2045,505.1903
76,513.2977,510.5523,509.7001,508.7929,508.7101,514.9431,522.4426,522.9499,523.2658,522.3754,523.5428,522.7524,522.0545,518.0136,512.9303,512.3248,512.5226,510.54,513.2225,508.6619,509.9275,511.8286,508.7445,507.3032,506.618,501.2993,507.0751,510.1448,512.5957,512.3371,512.0609,511.9959
77,520.0608,517.1689,516.3072,515.5589,515.3706,521.8497,529.3828,529.7458,530.1339,529.2051,530.3192,529.5438,528.916,524.7909,519.7818,519.2235,519.3964,517.3669,520.1276,515.5034,516.7568,518.6565,515.5839,513.8712,513.3222,508.1205,513.6202,516.7741,519.2142,518.9575,518.6802,518.6338
78,526.8277,524.0166,523.0454,522.1734,522.0977,528.6255,536.1746,536.7143,537.1599,536.3216,537.2535,536.505,535.7898,531.4938,526.5312,525.8998,526.0191,523.9788,526.7819,522.1065,523.3384,525.269,522.1445,520.6986,519.916,514.676,520.4541,523.5519,526.0317,525.8225,525.5388,525.5277
79,533.5726,530.628,529.6629,528.9459,528.783,535.5462,543.124,543.5011,544.0626,543.1247,544.0665,543.2799,542.6555,538.1973,533.2832,532.6432,532.7496,530.7622,533.7128,528.8875,530.1103,532.1062,528.8313,527.2413,526.6845,521.3988,527.018,530.2451,532.7455,532.4434,532.1533,532.1567
80,540.3354,537.3724,536.3931,535.5317,535.4859,542.3109,549.9179,550.432,551.0948,550.0607,551.0447,550.2182,549.5485,544.9716,540.0779,539.3612,539.4712,537.4565,540.4239,535.6106,536.8065,538.7367,535.5248,533.9769,533.23,528.0542,533.7503,536.9655,539.4587,539.1865,538.9556,538.9666
81,547.0664,543.9761,543.0293,542.3053,542.1524,549.2175,556.852,557.2443,557.943,556.8425,557.8383,556.9961,556.4129,551.601,546.7092,545.9822,546.1124,544.1289,547.2106,542.2618,543.4566,545.51,542.1158,540.6028,540.1359,534.6957,540.4007,543.7942,546.2599,545.94,545.6798,545.6523
82,553.8501,550.7495,549.7606,548.9103,548.8808,555.9925,563.6355,564.1988,564.9901,563.7865,564.7877,563.9643,563.2668,558.5201,553.6234,552.8196,552.9408,550.9307,554.018,549.0273,550.2826,552.2291,548.8923,547.2455,546.7247,541.4471,547.035,550.4081,552.8838,552.5936,552.3832,552.4261
83,560.5788,557.3363,556.3958,555.6784,555.5575,562.9964,570.6007,570.988,571.8342,570.5637,571.5716,570.7448,570.1686,565.1139,560.2323,559.4386,559.5314,557.5177,560.72,555.6327,556.902,558.923,555.4453,553.9799,553.4007,548.0001,553.7971,557.3133,559.7512,559.4015,559.1919,559.2153
84,567.3655,564.1267,563.1261,562.2651,562.2914,569.9814,577.4568,577.9252,578.7709,577.5156,578.5272,577.6625,577.0252,571.9322,567.0779,566.2674,566.4284,564.3586,567.6203,562.4876,563.7471,565.752,562.2443,560.5292,560.0676,554.8226,560.3416,563.9441,566.3876,565.9823,565.8015,565.8626
85,574.114,570.7366,569.7786,569.3261,568.9363,576.9741,584.44,584.7239,585.5493,584.3121,585.3087,584.4862,583.9278,578.6198,573.735,572.9477,573.0196,570.9803,574.2715,569.0788,570.3505,572.3627,568.8757,567.3732,566.6793,561.3675,567.1313,570.7839,573.208,572.8325,572.6736,572.7441
86,580.879,577.495,576.5019,575.9713,575.6362,583.7594,591.2477,591.6848,592.5135,591.2508,592.2618,591.4581,590.7294,585.3195,580.4906,579.779,579.7651,577.8086,581.2017,575.871,577.1175,579.1871,575.5425,573.9226,573.4559,568.0911,573.6895,577.5006,579.881,579.427,579.2986,579.3912
