epoch,average,_0,_1,_2,_3,_4,_5,_12,_13,_14,_15,_23,_24,_25,_34,_35,_45,_123,_124,_125,_134,_135,_145,_234,_235,_245,_345,_1234,_1235,_1245,_1345,_2345
77,460.9457,464.4829,464.5697,461.8893,465.7333,464.8017,465.3522,464.0623,465.7733,467.2765,469.1163,466.7145,466.652,464.8517,468.3931,468.4256,467.2494,468.6701,468.7625,454.1799,449.971,449.6819,449.3046,450.0676,449.9084,449.7549,449.6674,449.7169,450.6904,449.7814,474.9358,468.8807
78,466.9307,470.6139,470.5738,467.8074,471.7545,470.9104,471.4103,469.9714,471.831,473.2926,475.3196,472.7649,472.6329,470.8861,474.5826,474.3935,473.4062,474.6623,474.9603,459.9239,455.9354,455.4197,455.2397,455.8037,455.8316,455.51,455.5944,455.4583,456.6237,455.5147,481.1409,475.0825
79,472.9122,476.6324,476.6155,473.9175,477.6986,476.8396,477.4715,476.1004,477.9845,479.4192,481.3067,478.7694,478.8188,476.9778,480.5922,480.594,479.3845,480.8175,480.946,465.9029,461.6867,461.3773,460.9767,461.7487,461.5891,461.428,461.3734,461.32,462.4281,461.3583,487.1284,481.0759
80,478.8989,482.6196,482.6726,479.8551,483.8798,482.9539,483.4335,482.1565,483.9717,485.3868,487.4179,484.8774,484.794,482.9807,486.7951,486.5697,485.5359,486.8048,487.0787,471.6423,467.6238,467.1255,466.9183,467.4944,467.5396,467.2534,467.2005,467.1782,468.2551,467.1972,493.3655,487.2876
81,484.8836,488.6929,488.6436,485.9912,489.8104,488.8634,489.5308,488.2062,490.1666,491.5699,493.4497,490.8569,490.9572,489.133,492.7921,492.7726,491.5898,492.9577,493.1876,477.5045,473.387,473.1042,472.6602,473.4428,473.3145,473.034,473.0845,472.9509,474.1295,472.9518,499.373,493.2819
82,490.8694,494.6445,494.8078,491.9066,495.9816,494.8773,495.4744,494.4917,496.1547,497.5646,499.487,497.0115,496.9212,495.125,498.995,498.7565,497.6487,498.9455,499.228,483.3865,479.2483,478.8804,478.6153,479.2548,479.1281,478.9358,478.8379,478.9009,479.8744,478.8912,505.5254,499.4497
83,496.8645,500.7423,500.7527,498.0239,502.0136,500.9308,501.5767,500.5757,502.2964,503.7144,505.5809,502.9883,503.0929,501.3289,505.0563,504.8869,503.7664,505.0485,505.3723,489.1432,485.0895,484.7052,484.4059,485.0602,485.0359,484.6763,484.7711,484.6425,485.8515,484.641,511.5759,505.4545
84,502.8404,506.6644,506.9192,503.9523,508.2302,506.8647,507.4934,506.8055,508.2619,509.7076,511.6043,509.1441,509.1161,507.3113,511.2448,510.927,509.7617,511.1178,511.3514,495.0864,490.843,490.5795,490.2243,490.9525,490.7835,490.636,490.5381,490.6083,491.5886,490.5881,517.6208,511.5254
85,508.837,512.7928,512.8532,509.972,514.2635,512.9604,513.6499,512.7649,514.3947,515.8595,517.7681,515.1122,515.1974,513.4955,517.2714,517.0277,515.9713,517.1198,517.5423,500.8214,496.8063,496.3268,496.1408,496.6715,496.7136,496.3779,496.4611,496.3758,497.5588,496.3436,523.7007,517.6317
86,514.8084,518.7226,519.0043,515.9875,520.4099,518.907,519.5892,518.8557,520.3767,521.8147,523.7612,521.2836,521.2937,519.482,523.401,523.1306,521.9705,523.2811,523.5214,506.746,502.5494,502.2463,501.8789,502.6388,502.4619,502.3318,502.212,502.2996,503.3148,502.2223,529.7057,523.6587
87,520.8,524.8367,524.9472,521.9575,526.546,525.0119,525.6369,524.7694,526.4848,527.8829,529.9207,527.2655,527.2686,525.6108,529.5034,529.1539,528.1151,529.2606,529.7227,512.5016,508.5049,507.9875,507.8823,508.3877,508.4254,508.068,508.0921,508.1111,509.1728,508.047,535.8878,529.8362
88,526.7798,530.7922,531.0221,528.0336,532.6965,530.9905,531.6874,530.8318,532.5471,533.9685,535.8971,533.4073,533.4551,531.6687,535.5269,535.2962,534.0833,535.4439,535.7276,518.4043,514.2492,513.9734,513.66,514.3428,514.1614,513.8987,513.9192,513.9096,515.0328,513.8219,541.9043,535.8204
89,532.77,536.8303,537.0439,533.9708,538.8769,537.1336,537.6692,536.7656,538.5905,539.9706,542.0332,539.4588,539.444,537.7519,541.6835,541.2825,540.2745,541.4272,541.9212,524.2316,520.1745,519.712,519.617,520.0889,520.0154,519.7939,519.6714,519.8178,520.8149,519.7456,548.0527,542.0069
90,538.7407,542.8669,543.0534,540.0964,544.8434,543.038,543.7433,542.7578,544.7133,546.0775,548.0088,545.4741,545.6252,543.8408,547.6472,547.4586,546.2888,547.6103,547.9078,530.0252,525.9789,525.6159,525.3785,525.9415,525.9271,525.5446,525.6178,525.5761,526.775,525.4863,554.0408,548.0026
91,544.7279,548.8556,549.1541,546.0076,551.0598,549.1118,549.6816,548.7822,550.7063,552.0659,554.1423,551.5815,551.6095,549.8442,553.8264,553.4535,552.4116,553.6081,554.019,535.9534,531.7999,531.4363,531.217,531.7972,531.6747,531.4949,531.3624,531.5387,532.5241,531.4635,560.2123,554.17
92,550.7129,554.9456,555.0846,552.1622,557.0026,555.0815,555.7755,554.7321,556.8543,558.2303,560.1692,557.543,557.7833,556.0079,559.8244,559.6681,558.4555,559.7282,560.0865,541.6909,537.7168,537.197,537.116,537.5506,537.6451,537.2298,537.3108,537.2821,538.4922,537.2026,566.3927,560.1371
93,556.6891,560.8888,561.277,558.098,563.1281,561.0704,561.7022,560.8321,562.858,564.2273,566.1986,563.7184,563.7427,561.9745,565.9957,565.6969,564.4832,565.7871,566.1323,547.6529,543.462,543.1112,542.8687,543.4953,543.3878,543.1727,543.061,543.1824,544.2433,543.1375,572.5366,566.2389
94,562.6789,567.0635,567.2313,564.1664,569.0624,567.1236,567.842,566.7429,569.0623,570.3906,572.3082,569.6631,569.8316,568.1526,571.9986,571.8548,570.6068,571.8628,572.2635,553.3965,549.4253,548.8589,548.8353,549.2413,549.3369,548.91,548.9558,548.9399,550.1467,548.9183,578.5828,572.2726
95,568.643,572.9785,573.3825,570.184,575.128,573.0552,573.7671,572.8458,575.0686,576.4101,578.2785,575.8222,575.7887,574.1276,578.1613,577.8872,576.6027,577.9844,578.2717,559.3742,555.1638,554.8048,554.5729,555.1634,555.0716,554.8042,554.7818,554.7752,555.9432,554.8109,584.6337,578.2899
96,574.6454,579.0931,579.3665,576.176,581.1403,579.132,579.8634,578.7582,581.2349,582.6436,584.4665,581.7736,581.8246,580.2871,584.1742,583.9736,582.822,583.9915,584.5024,565.1207,561.1487,560.5546,560.5412,560.9074,560.9779,560.6325,560.5615,560.6475,561.7456,560.7148,590.7769,584.4554
97,580.6047,585.0406,585.5297,582.2344,587.1795,585.0681,585.8314,584.8744,587.2078,588.6874,590.4406,587.9051,587.8685,586.26,590.2496,590.0978,588.8032,590.1477,590.518,570.945,566.9085,566.4554,566.2848,566.7957,566.8095,566.4032,566.5025,566.3973,567.6856,566.4663,596.7554,590.393
98,586.5983,591.0966,591.5224,588.2028,593.2987,591.1897,591.8435,590.7918,593.3454,594.768,596.6055,593.8741,593.8063,592.3615,596.3568,596.1199,594.9922,596.1376,596.6998,576.8088,572.736,572.2696,572.153,572.6031,572.5923,572.3342,572.28,572.3655,573.4287,572.3922,603.0334,596.5385
99,592.5834,597.0603,597.5713,594.3011,599.2618,597.1027,597.925,596.8161,599.7653,600.87,602.565,599.9594,599.9486,598.4194,602.3699,602.3159,601.0129,602.3231,602.6903,582.5573,578.6563,578.0714,578.0272,578.3876,578.5181,578.0822,578.1999,578.2155,579.4071,578.1487,609.0008,602.5351
100,598.5829,603.0937,603.6268,600.2292,605.4286,603.2074,603.8889,602.8509,605.8158,606.9408,608.7016,606.0321,605.9249,604.4858,608.5261,608.2957,607.2317,608.3322,608.8531,588.5167,584.3898,583.9682,583.8234,584.3635,584.2593,584.0126,583.9404,584.2385,585.1534,584.0794,615.1781,608.6807
